bookingStatus,status1Day,status2Days,status1Week,status1Month
567,200,230,321,332
0,0,0,0,0
50,0,0,5,31
55,0,3,10,36
47,0,0,0,1
7,0,0,0,7
115,67,78,79,91
111,0,15,24,61
19,0,0,2,9
31,0,0,6,18
0,0,0,0,0
15,0,0,0,0
22,0,10,20,20
12,0,12,12,12
5,0,0,0,0
0,0,0,0,0
27,8,8,9,12
0,0,0,0,0
54,0,0,0,25
130,0,0,0,76
5,0,4,5,5
37,8,33,34,34
7,0,0,0,0
30,0,15,19,19
5,0,0,0,0
66,0,0,0,46
74,24,30,36,47
0,0,0,0,0
417,103,169,181,189
17,0,6,7,12
170,83,102,112,135
34,7,8,10,24
11,1,6,7,10
28,18,20,26,26
41,0,11,24,25
7,0,0,0,0
66,19,19,23,27
18,0,10,14,18
254,0,24,30,106
91,26,26,33,48
38,10,14,15,19
13,5,10,10,12
20,0,0,0,0
202,86,98,110,146
17,5,5,6,9
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15,3,3,5,8
115,48,58,66,79
56,12,14,14,21
28,0,2,4,6
3,0,0,0,0
50,0,0,0,3
2,0,0,0,0
59,0,0,0,12
19,0,0,0,3
109,0,0,0,0
3,1,2,3,3
7,0,0,0,0
155,0,25,43,90
274,7,39,73,84
25,13,13,15,16
8,0,4,5,7
0,0,0,0,0
0,0,0,0,0
163,24,32,43,64
4,0,0,0,0
25,14,14,19,19
157,64,64,115,124
118,0,0,0,20
58,0,0,3,29
41,0,28,33,39
0,0,0,0,0
27,8,16,17,21
118,0,40,45,66
38,6,20,21,28
91,0,36,48,63
21,0,5,6,13
111,0,0,5,14
97,17,48,50,64
51,0,0,4,29
105,0,0,0,53
31,13,13,16,19
168,0,0,0,45
22,0,0,0,5
109,8,0,0,55
50,0,7,16,21
119,27,66,72,100
18,9,10,11,15
62,13,32,35,42
24,4,14,14,19
24,8,18,19,20
27,0,0,0,0
204,0,17,121,126
117,0,33,58,87
18,1,7,9,12
21,0,0,1,5
59,0,0,0,0
94,0,0,0,9
30,0,0,0,13
24,1,11,13,18
13,0,0,0,6
25,0,3,9,19
212,80,85,112,113
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,0,9,9,12
40,0,0,0,2
56,13,15,28,42
141,0,0,48,69
19,0,11,12,15
27,2,2,5,10
217,0,19,21,44
108,0,12,26,46
98,0,0,0,7
19,17,19,19,19
76,0,43,49,50
213,0,39,60,131
22,10,11,17,17
91,0,0,0,10
16,3,3,7,7
75,19,37,42,47
33,0,0,4,6
143,0,1,1,29
0,0,0,0,0
113,34,48,55,84
5,0,4,4,4
239,5,68,82,146
46,0,10,12,20
214,0,0,0,33
96,26,31,44,48
6,1,1,1,2
134,0,0,0,0
42,25,26,27,28
88,18,21,21,33
18,13,13,16,16
81,0,0,0,12
72,0,0,0,25
0,0,0,0,0
45,0,0,0,27
18,0,6,9,14
0,0,0,0,0
367,0,221,230,263
32,2,5,6,14
108,29,50,51,75
62,0,20,25,34
9,0,1,3,4
44,0,0,7,10
7,0,1,1,2
8,0,0,0,0
58,0,25,31,31
66,0,3,8,44
31,0,16,17,19
72,6,32,36,43
10,0,0,0,2
48,0,0,0,8
15,0,0,0,7
75,13,13,30,41
12,5,0,2,9
36,10,14,16,24
115,0,0,0,0
227,26,46,63,91
80,33,55,61,62
0,0,0,0,0
0,0,0,0,0
8,0,0,0,0
4,,4,4,4
0,0,0,0,0
164,62,78,83,98
111,0,23,28,43
39,0,0,0,1
137,62,62,69,93
13,0,0,0,0
73,0,0,0,0
26,0,4,4,5
54,12,22,22,34
11,0,0,0,0
56,0,21,23,35
509,301,333,353,366
61,0,0,0,20
114,0,0,13,81
182,100,126,130,132
23,4,8,9,21
12,0,0,0,0
0,0,0,0,0
220,21,21,72,109
22,2,5,8,13
0,0,0,0,0
0,0,0,0,0
7,0,0,0,0
19,0,0,0,2
10,3,6,9,10
23,6,9,9,12
0,0,0,0,0
153,0,13,18,76
13,0,1,1,10
63,29,30,32,39
259,0,0,3,94
59,19,25,27,33
63,0,19,25,42
1,0,0,0,1
1,1,1,1,1
0,0,0,0,0
0,0,0,0,0
37,0,6,7,9
16,0,0,0,4
0,0,0,0,0
109,2,16,19,68
6,2,6,6,6
72,14,22,23,26
41,19,28,29,33
41,0,0,0,8
14,6,8,10,12
109,59,76,79,92
51,0,22,26,33
7,0,0,0,0
264,0,0,0,106
18,8,10,13,16
4,0,0,0,0
14,2,2,13,14
312,68,107,162,224
83,11,46,54,69
254,84,84,94,121
12,0,0,0,0
433,195,222,236,287
73,40,47,54,59
110,8,8,15,27
6,0,1,1,1
2,2,2,2,2
95,0,0,0,46
0,0,0,0,0
71,3,6,7,25
88,43,55,55,57
2,0,2,2,2
0,0,0,0,0
89,0,0,0,20
0,0,0,0,0
3,0,0,0,1
231,49,69,85,133
15,0,0,0,0
11,0,0,0,0
21,0,0,0,13
11,0,0,0,4
0,0,0,0,0
322,28,42,67,106
24,1,1,7,10
87,0,23,36,48
15,0,9,9,9
20,0,0,4,7
11,8,8,8,11
51,0,19,22,31
0,0,0,0,0
0,0,0,0,0
98,0,41,70,77
221,40,44,91,107
0,0,0,0,0
465,76,193,215,325
44,0,0,0,11
35,0,11,16,22
22,0,17,20,21
97,3,5,8,25
19,0,0,0,12
74,0,0,0,26
39,19,22,22,22
41,20,30,30,35
157,0,16,21,48
3,1,3,3,3
218,0,16,94,123
143,0,2,27,67
17,0,8,11,12
242,84,114,163,183
31,0,0,2,12
36,22,23,26,28
50,0,0,0,0
0,0,0,0,0
324,87,101,133,202
41,0,23,30,33
237,32,55,61,89
19,2,8,8,9
4,0,0,0,0
279,160,163,213,229
120,0,22,41,79
42,0,0,0,0
48,0,0,0,5
10,0,0,0,4
31,0,0,0,0
56,10,27,27,34
32,2,5,15,22
0,0,0,0,0
174,0,14,26,81
526,156,190,199,247
3,1,3,3,3
0,0,0,0,0
59,0,0,0,1
114,0,0,0,0
146,58,76,83,104
16,0,4,6,8
137,13,45,72,79
26,12,12,13,19
134,37,40,46,65
71,5,9,18,31
97,0,1,4,28
103,0,0,0,31
230,74,77,99,122
66,0,0,0,9
551,56,65,115,128
13,0,0,0,0
16,5,6,13,15
58,0,0,0,0
115,27,16,24,49
25,12,12,14,17
0,0,0,0,0
191,0,18,27,101
280,29,42,81,159
58,11,32,37,49
55,0,0,0,0
0,0,0,0,0
254,0,1,26,118
113,11,14,23,51
94,7,9,12,45
129,0,0,0,66
86,41,41,48,50
35,25,25,25,26
202,42,64,88,131
75,0,0,0,5
59,3,3,3,16
114,0,0,0,38
6,1,1,1,1
93,0,20,21,41
78,28,30,38,54
70,0,5,12,49
153,3,16,17,23
90,0,40,46,59
41,8,21,26,36
5,0,0,0,0
43,0,0,0,5
23,0,0,6,11
232,86,86,116,145
0,0,0,0,0
166,0,89,98,113
61,0,0,0,25
99,31,33,35,47
0,0,0,0,0
116,0,5,19,53
32,0,0,0,0
59,12,14,18,26
35,0,0,1,7
28,0,0,0,0
0,0,0,0,0
36,1,1,17,21
179,93,109,109,124
56,0,0,26,33
7,0,4,6,7
25,13,15,19,24
43,11,20,27,35
8,0,0,0,4
231,98,104,126,138
80,0,0,25,62
116,34,38,44,59
66,18,30,30,39
39,15,19,20,21
1,0,0,0,0
228,82,114,158,207
21,8,9,13,15
35,22,22,32,34
39,0,0,0,0
70,0,1,10,31
28,0,0,3,19
22,0,0,0,13
100,53,80,81,82
236,0,44,76,137
55,0,32,35,39
47,14,14,16,34
139,0,0,0,0
39,16,21,21,34
127,0,0,6,78
421,73,108,159,230
90,0,0,2,48
292,61,63,91,121
375,43,44,71,161
0,0,0,0,0
7,0,0,0,0
157,63,96,100,117
60,0,0,0,33
57,0,19,20,40
104,21,68,79,86
14,0,1,3,8
0,0,0,0,0
184,0,0,108,132
13,0,9,11,11
5,4,4,4,4
0,0,0,0,0
0,0,0,0,0
23,0,0,0,0
10,6,6,6,6
24,0,0,0,7
6,4,4,4,6
26,0,0,0,0
32,0,0,0,0
100,32,43,47,55
40,1,23,23,23
93,0,0,0,8
261,57,75,80,131
11,0,0,0,0
547,40,62,71,113
0,0,0,0,0
46,3,17,27,31
45,0,35,36,38
105,27,36,70,71
32,13,17,22,23
0,0,0,0,0
371,169,169,207,241
10,1,7,7,10
179,0,60,72,117
298,112,123,135,195
9,0,0,6,6
78,41,46,54,65
0,0,0,0,0
233,117,125,141,169
33,1,3,15,20
34,0,0,0,10
203,0,0,0,60
11,0,0,0,0
24,6,6,7,13
80,32,41,47,59
63,0,0,0,0
28,3,11,11,18
86,22,43,47,49
26,1,2,6,12
68,0,0,0,37
163,44,54,97,119
52,0,0,0,0
199,9,40,47,109
23,0,6,9,19
80,0,0,0,35
149,53,72,80,85
133,0,0,0,0
13,1,6,7,9
119,31,35,40,50
64,31,32,35,38
15,0,5,9,11
156,0,61,73,89
89,20,77,79,80
1,1,1,1,1
44,0,9,10,18
72,0,0,0,0
179,105,116,121,137
32,5,6,9,19
3,0,0,0,0
34,0,0,0,0
61,0,0,0,0
6,1,1,1,5
316,160,168,213,240
562,0,295,299,349
614,0,0,146,204
33,0,23,24,26
123,6,9,13,32
40,4,5,9,29
16,4,6,8,12
31,0,5,12,30
71,0,26,50,54
0,0,0,0,0
6,0,0,0,0
3,0,0,0,1
0,0,0,0,0
65,0,12,24,27
80,0,0,0,0
166,17,42,53,85
16,0,0,0,0
21,0,0,0,5
21,10,10,10,11
48,0,0,0,0
590,243,293,319,425
30,13,13,14,18
176,0,0,0,26
11,0,8,8,8
412,30,92,110,310
18,5,11,11,15
59,23,32,36,40
11,1,1,4,5
141,52,61,62,72
72,0,0,4,7
153,41,46,47,60
75,0,5,5,5
25,1,6,9,14
31,0,0,0,0
34,0,0,1,13
46,15,15,16,21
63,0,0,0,36
4,2,3,3,3
660,92,92,114,145
14,3,3,3,7
0,0,0,0,0
19,0,5,11,15
699,229,238,309,383
175,0,0,0,37
42,0,32,35,35
109,45,45,65,67
33,2,21,23,24
0,0,0,0,0
175,3,3,14,54
383,83,154,169,234
97,0,14,53,59
38,13,13,13,21
45,0,6,8,11
65,0,6,35,48
417,107,156,158,216
0,0,0,0,0
75,0,24,30,43
60,0,0,0,23
33,0,16,26,28
68,9,32,37,46
24,0,0,0,0
44,3,4,10,21
46,0,0,0,14
68,0,0,0,16
0,0,0,0,0
41,23,23,23,31
112,0,0,0,0
21,12,15,18,20
165,0,0,0,48
45,0,0,0,2
26,1,13,19,22
273,44,66,113,159
0,0,0,0,0
5,1,2,2,2
110,0,27,32,67
86,47,55,72,74
39,0,1,12,21
51,0,25,30,39
3,1,1,1,1
29,4,4,19,22
43,29,31,33,41
289,68,139,160,198
110,0,30,51,58
0,0,0,0,0
82,0,0,0,11
177,66,66,110,119
111,2,27,28,47
60,0,0,0,14
92,0,0,0,23
312,120,157,188,212
35,0,0,0,9
217,83,77,83,105
0,0,0,0,0
368,0,100,146,205
0,0,0,0,0
35,0,0,0,10
18,0,5,10,14
100,2,29,35,80
29,0,17,19,23
0,0,0,0,0
411,180,199,213,268
206,20,28,41,99
116,32,49,60,78
12,0,0,0,0
84,27,27,46,53
31,0,5,5,6
27,0,0,5,11
70,0,22,25,29
49,0,0,0,18
27,0,2,7,14
332,0,74,97,140
174,0,11,20,58
18,0,15,15,15
27,6,8,10,13
702,40,53,60,74
0,0,0,0,0
68,0,31,34,43
0,0,0,0,0
2,1,1,2,2
166,0,6,22,48
17,0,0,0,0
60,20,21,32,42
43,0,7,9,16
29,0,0,0,0
32,4,6,12,18
28,10,15,17,19
81,0,0,0,8
206,83,100,120,140
116,51,63,64,69
3,0,0,0,0
109,30,47,52,77
252,72,73,118,140
37,9,15,19,25
43,16,17,21,22
67,0,0,0,0
292,0,73,87,216
55,0,0,0,24
42,4,20,21,23
651,175,193,228,262
47,13,15,15,25
179,88,94,101,129
146,4,6,19,45
3,0,0,0,0
146,43,43,47,86
46,9,12,13,20
0,0,0,0,0
24,0,16,17,20
217,24,66,81,104
3,0,1,1,1
129,0,0,4,37
230,9,20,41,138
36,7,13,21,26
131,0,0,19,38
139,0,52,70,105
0,0,0,0,0
73,0,3,26,49
228,0,32,53,149
51,0,12,22,28
436,0,99,116,333
95,0,0,0,28
156,16,16,22,50
39,0,0,0,0
44,20,29,30,38
45,7,31,31,33
44,0,0,0,0
66,0,0,4,18
59,0,0,0,20
60,0,0,0,15
74,41,47,53,58
102,0,6,9,57
0,0,0,0,0
73,14,33,35,47
93,0,17,28,35
197,0,3,13,66
10,0,0,0,4
221,0,0,0,57
47,0,30,34,38
27,1,6,6,8
21,0,0,0,3
6,0,0,0,6
17,0,0,2,11
37,0,2,19,21
59,12,16,17,23
19,0,0,0,10
0,0,0,0,0
0,0,0,0,0
37,0,0,0,16
59,0,0,5,33
145,7,19,28,59
23,7,7,9,17
264,0,0,0,75
52,9,13,15,27
174,0,0,14,116
69,2,15,21,43
339,154,230,251,285
35,9,13,16,28
44,0,16,21,35
13,9,9,9,13
1,0,1,1,1
0,0,0,0,0
79,0,0,11,47
26,0,0,0,0
110,0,0,10,60
126,16,38,57,69
28,0,9,12,13
97,12,33,44,70
57,14,32,32,46
0,0,0,0,0
0,0,0,0,0
70,5,13,16,50
13,0,1,6,7
14,0,0,0,0
193,0,49,102,127
23,0,12,21,21
6,1,1,1,1
0,0,0,0,0
428,235,240,278,291
113,0,10,17,43
12,0,7,7,9
12,7,7,7,9
152,0,0,0,48
55,0,0,0,3
261,69,92,113,183
46,0,0,1,7
1,1,1,1,1
65,5,7,13,21
46,0,13,13,20
46,0,0,13,22
41,0,0,0,10
3,0,0,0,0
5,5,5,5,5
22,0,12,14,14
99,18,26,34,45
11,0,0,0,1
104,0,0,0,18
126,0,17,56,109
37,1,3,3,12
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
174,0,0,8,104
180,2,3,34,110
168,0,0,0,98
49,2,13,29,31
7,1,1,1,7
18,0,0,0,0
12,0,5,5,6
0,0,0,0,0
39,19,19,22,35
21,0,8,9,9
16,0,0,0,6
47,0,0,0,0
31,0,0,0,4
174,35,54,71,116
20,0,3,5,10
86,7,51,61,66
19,0,0,0,7
339,72,111,115,174
5,0,0,0,3
31,0,0,0,2
88,0,0,0,0
327,0,172,225,230
356,27,50,99,153
49,0,10,22,33
84,0,0,0,18
79,0,0,0,13
100,59,66,72,79
72,0,0,17,44
221,94,127,140,184
14,0,0,0,1
70,0,0,0,0
33,0,0,0,14
333,25,33,46,119
18,6,6,6,9
32,0,0,0,0
24,4,4,19,19
42,5,6,17,26
91,18,34,40,56
83,0,0,24,29
143,0,1,5,43
164,15,47,56,84
36,15,28,28,30
57,0,37,39,44
25,0,0,0,6
25,0,12,14,15
81,0,7,12,46
102,28,32,39,55
3,0,0,0,0
13,0,0,0,0
66,0,0,0,46
26,0,0,0,5
103,18,20,21,36
8,3,4,4,8
61,44,44,49,56
219,0,0,8,50
22,0,0,0,7
0,0,0,0,0
0,0,0,0,0
64,0,0,11,35
0,0,0,0,0
122,37,37,42,47
32,0,8,8,17
22,0,2,9,11
5,0,5,5,5
63,0,0,0,11
21,0,0,0,0
2,0,1,1,2
540,48,58,91,136
118,11,50,60,70
379,79,79,152,219
183,0,0,0,38
5,0,0,0,0
35,0,0,0,5
4,3,3,3,4
22,0,0,0,0
589,62,73,88,98
20,3,3,6,6
20,3,3,6,6
13,0,11,11,13
254,23,39,84,167
42,15,16,22,24
145,0,7,25,66
12,1,1,1,5
22,12,12,12,15
97,0,7,11,38
20,0,0,0,6
14,7,7,10,14
183,57,57,122,141
40,0,0,0,16
44,0,0,0,20
23,0,0,0,13
67,0,29,33,48
230,80,88,119,122
214,13,14,28,127
29,19,20,22,24
45,16,19,19,24
63,0,0,0,10
100,0,0,0,26
24,0,0,18,20
133,83,83,89,100
14,1,1,3,7
32,0,0,0,0
49,0,0,0,0
40,16,16,19,26
225,75,76,91,124
2,0,0,0,0
29,0,0,2,2
185,53,57,76,94
64,38,38,41,44
57,14,22,22,47
0,0,0,0,0
11,1,1,1,4
105,43,43,46,54
56,17,22,27,32
41,8,8,11,17
164,60,61,66,77
64,0,0,4,14
11,3,3,5,5
42,0,0,0,0
0,0,0,0,0
160,29,44,45,67
21,0,0,0,3
328,7,25,37,47
56,17,33,37,49
8,0,0,6,6
47,12,21,23,24
184,0,49,83,86
74,0,0,0,0
161,0,34,66,69
39,0,5,14,17
73,3,44,55,63
36,0,0,0,23
45,0,0,11,14
120,38,54,76,89
44,5,17,28,29
94,0,0,3,38
93,0,0,13,30
75,0,0,0,12
53,0,0,18,26
81,37,49,56,56
9,0,0,0,0
109,0,0,0,7
171,0,10,44,54
0,0,0,0,0
5,0,0,0,1
22,10,10,11,12
68,0,0,0,0
0,0,0,0,0
18,0,0,0,11
0,0,0,0,0
45,10,12,17,28
61,17,35,44,46
8,7,7,7,8
631,22,50,57,93
65,8,16,35,36
41,1,25,28,30
1,1,1,1,1
83,0,6,41,41
169,30,31,59,98
7,3,3,5,5
107,0,0,17,66
7,0,1,3,7
56,24,27,31,45
124,0,0,21,27
79,0,0,0,40
37,0,12,16,24
16,10,11,11,16
8,0,0,0,0
11,0,0,0,0
24,6,8,11,22
82,0,0,0,9
14,2,5,6,7
29,0,0,0,0
479,0,0,9,15
2,0,0,0,1
9,1,5,5,5
6,0,0,0,0
12,2,8,8,8
42,0,0,0,24
156,0,30,40,98
128,0,33,51,65
47,3,4,12,26
68,0,0,0,8
0,0,0,0,0
17,4,7,8,15
54,0,0,0,6
11,0,0,0,1
109,0,0,3,42
25,0,0,0,13
52,0,0,3,9
225,0,0,61,97
32,0,0,2,12
9,0,0,0,0
143,0,0,21,92
158,0,14,42,72
0,0,0,0,0
46,10,31,34,37
179,0,0,6,64
87,24,25,28,44
60,0,0,0,0
7,1,1,6,6
75,0,16,17,26
36,0,0,0,9
1,0,0,0,0
28,0,0,0,0
20,0,0,0,0
37,0,13,13,14
37,0,0,0,18
24,0,6,10,16
0,0,0,0,0
31,0,0,0,0
6,0,0,0,0
0,0,0,0,0
8,0,2,5,7
56,0,0,0,11
157,17,32,48,63
50,4,7,9,20
6,0,0,0,1
18,0,6,6,11
0,0,0,0,0
6,0,4,4,6
66,2,16,27,48
92,0,1,11,39
67,0,0,0,7
135,0,15,33,60
20,0,3,4,14
65,0,3,6,27
75,0,0,7,36
16,0,3,7,10
11,0,2,2,2
96,3,24,35,79
80,0,0,0,29
29,0,6,7,12
35,0,0,0,8
0,0,0,0,0
42,8,13,19,24
39,6,11,17,22
0,0,0,0,0
163,7,26,46,59
105,0,0,0,44
70,0,0,0,6
85,3,8,15,53
15,3,4,5,10
140,0,0,0,14
13,0,8,8,9
51,0,0,0,14
17,0,2,6,9
69,0,0,4,14
50,0,13,15,29
1,0,1,1,1
1,0,0,0,0
8,7,7,7,7
60,0,4,12,33
0,0,0,0,0
45,0,5,6,27
61,21,23,28,35
161,0,96,106,116
25,0,0,0,14
100,0,20,31,63
28,0,11,15,25
114,0,0,0,18
28,5,15,17,22
6,4,4,4,4
83,40,50,51,52
47,0,1,2,15
30,0,7,8,21
155,0,50,67,84
59,0,19,24,36
27,0,5,10,10
1,0,1,1,1
43,0,0,0,3
87,0,0,0,0
7,0,0,0,0
28,2,9,11,18
44,20,24,30,36
8,0,0,0,0
88,0,0,0,0
0,0,0,0,0
258,75,85,105,165
124,0,0,0,0
116,0,67,69,82
113,56,69,70,75
184,16,39,76,125
37,0,0,8,13
0,0,0,0,0
9,0,0,0,0
6,0,0,0,5
23,0,0,1,7
44,0,0,0,18
7,0,0,0,3
33,15,28,29,29
7,2,4,4,4
0,0,0,0,0
11,3,3,3,6
31,7,8,12,18
49,0,21,25,34
85,23,24,30,71
175,17,30,48,90
21,0,5,5,6
83,0,0,0,5
100,0,0,0,6
16,0,2,3,6
81,0,0,0,27
27,0,0,0,0
28,0,0,0,0
42,7,7,30,39
17,7,10,10,14
16,0,0,0,2
106,12,21,41,76
29,8,22,22,24
44,0,28,30,31
46,0,0,0,0
0,0,0,0,0
22,0,0,0,4
6,0,0,1,3
586,1,8,41,54
56,3,3,7,30
7,0,0,0,0
22,7,14,16,19
23,0,1,4,13
12,2,2,2,2
94,0,0,1,29
13,3,3,4,6
32,0,4,10,13
111,0,0,39,81
153,0,0,0,40
38,0,0,0,24
48,0,4,4,21
34,8,9,11,17
27,15,18,18,19
23,0,5,7,15
116,0,0,0,40
27,0,0,0,12
7,0,6,6,7
63,13,20,29,34
174,0,0,0,39
27,0,5,5,12
106,0,58,61,75
361,158,150,153,205
44,6,12,15,25
163,25,25,40,87
165,60,76,88,118
145,29,29,41,60
46,0,20,20,37
21,6,13,13,20
15,0,7,7,14
8,0,4,6,7
0,0,0,0,0
71,26,27,31,31
120,10,44,51,75
105,0,0,0,0
353,130,130,141,175
56,0,31,33,45
1,0,0,1,1
0,0,0,0,0
8,0,1,2,5
83,0,0,4,29
43,5,5,11,20
43,1,29,33,33
48,17,25,25,26
13,0,0,0,0
63,38,39,41,54
134,0,0,0,78
2,0,0,0,0
32,0,9,12,23
32,0,12,14,22
36,2,14,15,20
177,0,0,7,44
635,140,242,272,357
170,0,0,0,89
13,0,3,5,8
67,5,30,44,59
19,0,0,2,10
84,0,0,0,24
79,0,38,42,50
165,0,0,0,43
35,0,0,0,0
70,0,20,28,39
0,0,0,0,0
0,0,0,0,0
180,4,26,32,58
93,25,29,29,70
73,0,0,16,21
50,32,39,43,49
150,27,28,47,99
62,27,44,45,48
72,9,26,30,42
2,0,0,0,0
86,43,48,59,72
47,0,0,3,36
50,18,19,22,32
31,0,0,0,1
90,21,28,32,44
10,0,0,0,0
101,2,34,49,73
66,0,27,32,39
285,0,126,160,165
35,9,20,22,32
143,0,0,0,0
9,0,5,5,5
132,11,16,20,35
123,0,0,2,21
27,0,0,0,0
142,0,18,28,57
144,16,44,44,48
14,5,5,8,12
30,14,14,15,15
97,0,38,38,40
12,0,0,0,2
0,0,0,0,0
140,24,29,42,98
69,0,1,10,29
107,20,25,29,49
153,26,34,44,65
62,5,11,13,27
77,15,15,21,36
1,0,0,0,0
25,0,0,0,8
7,0,0,2,4
74,8,13,23,39
35,0,0,0,0
15,0,0,0,0
151,0,0,0,0
84,0,0,0,32
168,21,31,45,89
17,0,1,2,4
14,0,3,4,13
49,5,20,26,30
187,0,42,102,118
26,1,3,4,10
20,0,11,15,15
0,0,0,0,0
73,0,0,0,21
46,0,22,22,35
42,21,22,33,35
18,0,0,0,2
163,0,2,24,66
105,0,0,0,15
109,42,47,49,61
64,0,0,0,18
79,1,1,5,9
57,0,0,5,21
18,0,7,8,10
10,0,0,2,3
76,22,31,47,47
54,0,0,0,17
10,3,6,6,10
36,5,13,30,32
102,0,17,26,55
37,0,0,0,19
18,8,11,11,18
0,0,0,0,0
35,0,9,11,20
0,0,0,0,0
0,0,0,0,0
59,2,4,6,26
36,0,29,34,34
10,5,5,7,10
35,0,11,11,17
101,29,50,54,64
15,0,1,2,6
46,10,27,31,31
115,35,45,67,86
43,0,0,0,0
21,0,0,0,0
17,5,5,6,6
19,0,0,0,0
19,9,9,10,14
5,2,2,2,2
3,0,3,3,3
33,6,20,24,27
17,0,6,6,10
32,11,11,19,32
34,0,3,3,5
3,0,0,0,0
163,0,91,99,111
21,0,0,0,0
117,32,32,48,63
248,0,20,29,82
186,30,72,90,97
36,0,0,0,12
112,0,28,63,75
78,44,53,53,61
78,0,40,49,59
52,0,0,0,10
177,28,47,60,102
41,17,18,18,25
4,0,1,1,1
7,0,4,4,6
8,0,0,0,0
84,18,28,51,73
72,0,0,0,19
68,0,0,0,2
66,0,0,0,13
217,29,85,108,122
29,1,10,16,23
31,0,0,0,13
3,0,0,0,0
82,4,9,14,29
141,0,0,38,103
34,26,26,26,32
70,0,26,29,34
76,0,4,7,25
19,0,0,0,11
9,0,0,0,1
32,0,0,2,8
31,9,14,20,26
78,0,0,0,9
46,17,23,23,32
24,0,0,0,19
136,0,0,0,0
0,0,0,0,0
22,4,4,5,5
0,0,0,0,0
22,1,2,8,15
16,0,0,0,0
46,17,20,20,26
108,0,5,19,56
38,10,19,27,27
0,0,0,0,0
39,0,0,0,7
12,0,2,5,11
69,0,0,0,20
0,0,0,0,0
32,1,3,4,4
9,0,0,0,0
74,6,6,9,14
49,0,0,0,11
0,0,0,0,0
63,0,0,0,21
74,0,0,0,0
98,0,0,9,24
0,0,0,0,0
0,0,0,0,0
76,24,34,60,73
6,2,2,2,2
158,38,44,47,87
57,0,0,0,0
34,2,4,12,15
0,0,0,0,0
3,0,0,0,0
128,0,0,0,7
14,1,1,11,13
107,26,31,36,69
51,0,19,22,29
158,31,40,58,95
123,32,35,43,62
279,0,0,40,114
35,14,14,17,22
30,0,0,1,7
99,0,0,0,22
77,0,0,0,25
126,0,7,15,39
42,0,0,0,0
181,0,0,0,0
61,0,0,0,18
123,0,0,0,0
62,0,0,0,2
13,0,0,0,2
5,0,0,3,4
54,0,0,0,0
6,0,1,1,3
5,0,0,0,0
173,0,0,0,38
58,38,43,48,55
67,8,21,26,30
14,0,0,0,6
73,0,12,22,31
73,43,46,46,48
0,0,0,0,0
0,0,0,0,0
22,0,0,3,10
0,0,0,0,0
47,0,0,0,16
93,0,5,7,15
34,2,2,10,12
31,0,0,0,0
29,0,0,3,7
14,10,10,10,10
0,0,0,0,0
4,0,0,0,0
104,0,0,0,46
0,0,0,0,0
27,0,0,4,15
5,0,0,0,0
81,36,45,45,47
13,0,0,0,9
29,0,0,0,0
21,0,10,10,10
53,0,0,0,0
29,0,0,0,1
22,0,8,8,8
40,0,0,0,0
37,0,0,0,0
0,0,0,0,0
21,0,0,0,0
7,0,0,0,0
24,0,17,18,19
0,0,0,0,0
18,3,3,6,6
0,0,0,0,0
37,0,0,0,0
5,1,1,1,3
139,0,29,70,102
117,0,21,64,73
87,0,0,8,56
35,7,7,8,13
213,121,127,143,167
134,0,0,0,7
43,0,0,0,0
0,0,0,0,0
21,0,0,0,0
12,0,0,0,0
0,0,0,0,0
95,0,46,53,68
116,0,56,69,70
0,0,0,0,0
13,0,2,4,13
27,0,3,3,9
111,0,0,0,11
18,0,0,0,0
178,0,0,8,35
23,0,14,17,17
87,8,9,13,56
22,3,6,6,7
0,0,0,0,0
45,0,0,0,13
21,0,11,11,11
18,0,0,0,8
36,13,13,27,30
51,2,2,21,30
17,0,11,11,17
17,1,1,1,7
56,7,19,26,36
0,0,0,0,0
11,0,0,0,0
222,0,45,57,89
0,0,0,0,0
0,0,0,0,0
26,0,1,2,10
74,0,0,4,12
24,0,7,8,18
93,0,0,16,24
149,0,0,0,71
83,0,7,23,36
29,0,0,0,9
0,0,0,0,0
13,0,0,0,0
20,5,9,13,15
51,0,0,0,0
0,0,0,0,0
57,23,24,30,43
168,37,53,63,99
68,0,6,10,40
97,0,0,4,43
139,0,0,0,25
31,0,22,26,31
100,0,4,16,45
0,0,0,0,0
90,31,45,47,52
0,0,0,0,0
24,3,3,13,16
17,0,0,2,5
0,0,0,0,0
15,0,0,8,10
34,12,12,12,26
7,0,5,6,7
0,0,0,0,0
0,0,0,0,0
122,0,0,0,0
91,17,29,33,63
4,0,0,0,0
102,13,17,25,62
59,0,0,8,29
159,0,18,22,39
34,1,3,6,13
19,0,8,9,15
42,0,0,0,0
16,0,0,0,0
16,0,0,0,0
25,0,0,4,8
28,8,12,13,14
194,0,6,9,77
129,17,20,27,35
26,8,11,13,13
54,0,1,4,10
21,3,5,13,15
0,0,0,0,0
68,16,40,44,48
12,0,8,8,12
28,7,8,14,21
18,0,0,2,5
40,0,0,0,22
60,6,34,37,40
51,2,9,10,29
17,0,0,13,13
131,0,0,50,87
16,0,0,0,5
51,10,33,34,46
104,48,61,62,64
33,1,8,9,18
169,0,31,39,91
12,0,0,0,0
